class,filename,height,width,xmax,xmin,ymax,ymin
head,10_00470.jpg,76,76,182,106,164,88
head,10_00471.jpg,76,76,188,112,165,89
head,10_00472.jpg,76,76,192,116,166,90
head,10_00473.jpg,76,76,194,118,163,87
head,10_00474.jpg,76,76,195,119,159,83
head,10_00476.jpg,76,76,197,121,152,76
head,10_00477.jpg,76,76,196,120,151,75
head,10_00479.jpg,76,76,196,120,150,74
head,10_00480.jpg,76,76,196,120,150,74
head,10_00481.jpg,76,76,197,121,147,71
head,10_00482.jpg,76,76,194,118,143,67
head,10_00483.jpg,76,76,192,116,141,65
head,10_00484.jpg,76,76,191,115,140,64
head,10_00485.jpg,76,76,191,115,139,63
head,10_00486.jpg,76,76,191,115,139,63
head,10_00487.jpg,76,76,191,115,139,63
head,10_00488.jpg,76,76,192,116,142,66
head,10_00489.jpg,76,76,191,115,140,64
head,10_00490.jpg,76,76,192,116,140,64
head,10_00491.jpg,76,76,192,116,139,63
head,10_00492.jpg,76,76,191,115,139,63
head,10_00493.jpg,76,76,192,116,139,63
head,10_00494.jpg,76,76,192,116,142,66
head,10_00495.jpg,76,76,191,115,140,64
head,10_00496.jpg,76,76,191,115,139,63
head,10_00497.jpg,76,76,192,116,139,63
head,10_00498.jpg,76,76,193,117,139,63
head,10_00499.jpg,76,76,192,116,139,63
head,10_00500.jpg,76,76,190,114,139,63
head,10_00501.jpg,76,76,190,114,139,63
head,10_00502.jpg,76,76,189,113,139,63
head,10_00503.jpg,76,76,191,115,139,63
head,10_00504.jpg,76,76,191,115,139,63
head,10_00505.jpg,76,76,193,117,139,63
head,10_00506.jpg,76,76,196,120,141,65
head,10_00507.jpg,76,76,200,124,142,66
head,10_00508.jpg,76,76,203,127,146,70
head,10_00509.jpg,76,76,205,129,148,72
head,10_00510.jpg,76,76,205,129,149,73
head,10_00511.jpg,76,76,203,127,147,71
head,10_00512.jpg,76,76,199,123,145,69
head,10_00513.jpg,76,76,192,116,145,69
head,10_00514.jpg,76,76,183,107,145,69
head,10_00515.jpg,76,76,175,99,145,69
head,10_00516.jpg,76,76,168,92,144,68
head,10_00517.jpg,76,76,161,85,144,68
head,10_00518.jpg,76,76,152,76,147,71
head,10_00519.jpg,76,76,144,68,151,75
head,10_00520.jpg,76,76,135,59,153,77
head,10_00521.jpg,76,76,130,54,155,79
head,10_00522.jpg,76,76,129,53,152,76
head,10_00523.jpg,76,76,133,57,151,75
head,10_00524.jpg,76,76,140,64,153,77
head,10_00525.jpg,76,76,147,71,154,78
head,10_00526.jpg,76,76,157,81,154,78
head,10_00527.jpg,76,76,168,92,157,81
head,10_00528.jpg,76,76,177,101,159,83
head,10_00554.jpg,76,76,194,118,154,78
head,10_00555.jpg,76,76,200,124,158,82
head,10_00560.jpg,76,76,222,146,145,69
head,10_00561.jpg,76,76,222,146,145,69
head,10_00562.jpg,76,76,220,144,145,69
head,10_00563.jpg,76,76,217,141,145,69
head,10_00564.jpg,76,76,213,137,145,69
head,10_00565.jpg,76,76,207,131,144,68
head,10_00566.jpg,76,76,202,126,141,65
head,10_00567.jpg,76,76,198,122,140,64
head,10_00568.jpg,76,76,194,118,142,66
head,10_00569.jpg,76,76,190,114,141,65
head,10_00570.jpg,76,76,188,112,143,67
head,10_00571.jpg,76,76,187,111,144,68
head,10_00572.jpg,76,76,187,111,144,68
head,10_00573.jpg,76,76,189,113,144,68
head,10_00574.jpg,76,76,190,114,145,69
head,10_00580.jpg,76,76,193,117,141,65
head,10_00581.jpg,76,76,192,116,143,67
head,10_00582.jpg,76,76,192,116,144,68
head,10_00583.jpg,76,76,192,116,147,71
head,10_00584.jpg,76,76,192,116,146,70
head,10_00585.jpg,76,76,191,115,148,72
head,10_00586.jpg,76,76,190,114,149,73
head,10_00587.jpg,76,76,189,113,147,71
head,10_00588.jpg,76,76,190,114,145,69
head,10_00592.jpg,76,76,190,114,144,68
head,10_00593.jpg,76,76,188,112,144,68
head,10_00596.jpg,76,76,186,110,149,73
head,10_00597.jpg,76,76,185,109,149,73
head,10_00598.jpg,76,76,185,109,149,73
head,10_00599.jpg,76,76,185,109,150,74
head,10_00600.jpg,76,76,185,109,150,74
head,10_00601.jpg,76,76,185,109,150,74
head,10_00602.jpg,76,76,185,109,150,74
head,10_00604.jpg,76,76,185,109,150,74
head,10_00605.jpg,76,76,184,108,150,74
head,10_00606.jpg,76,76,184,108,147,71
head,10_00607.jpg,76,76,183,107,151,75
head,10_00608.jpg,76,76,183,107,148,72
head,10_00609.jpg,76,76,183,107,149,73
head,10_00610.jpg,76,76,184,108,150,74
head,10_00611.jpg,76,76,184,108,150,74
head,10_00612.jpg,76,76,184,108,150,74
head,10_00613.jpg,76,76,184,108,150,74
head,10_00614.jpg,76,76,184,108,147,71
head,10_00615.jpg,76,76,185,109,149,73
head,10_00616.jpg,76,76,186,110,149,73
head,10_00617.jpg,76,76,188,112,150,74
head,10_00618.jpg,76,76,192,116,155,79
head,10_00619.jpg,76,76,197,121,153,77
head,10_00622.jpg,76,76,209,133,151,75
head,10_00623.jpg,76,76,211,135,150,74
head,10_00624.jpg,76,76,211,135,153,77
head,10_00629.jpg,76,76,199,123,158,82
head,10_00630.jpg,76,76,197,121,160,84
head,10_00633.jpg,76,76,193,117,160,84
head,10_00634.jpg,76,76,192,116,158,82
head,10_00635.jpg,76,76,190,114,157,81
head,10_00637.jpg,76,76,181,105,160,84
head,10_00640.jpg,76,76,186,110,161,85
head,10_00644.jpg,76,76,203,127,163,87
head,10_00665.jpg,76,76,188,112,150,74
head,10_00666.jpg,76,76,192,116,149,73
head,10_00669.jpg,76,76,188,112,148,72
head,10_00672.jpg,76,76,192,116,146,70
head,10_00673.jpg,76,76,192,116,148,72
head,10_00674.jpg,76,76,192,116,146,70
head,10_00675.jpg,76,76,193,117,151,75
head,10_00676.jpg,76,76,193,117,153,77
head,10_00679.jpg,76,76,196,120,155,79
head,10_00680.jpg,76,76,197,121,155,79
head,10_00681.jpg,76,76,196,120,158,82
head,10_00682.jpg,76,76,196,120,159,83
head,10_00683.jpg,76,76,195,119,163,87
head,10_00684.jpg,76,76,195,119,162,86
head,10_00685.jpg,76,76,195,119,162,86
head,10_00686.jpg,76,76,195,119,161,85
head,10_00687.jpg,76,76,196,120,161,85
head,10_00688.jpg,76,76,197,121,161,85
head,10_00689.jpg,76,76,197,121,161,85
head,10_00690.jpg,76,76,197,121,158,82
head,10_00691.jpg,76,76,197,121,157,81
head,10_00692.jpg,76,76,197,121,156,80
head,10_00693.jpg,76,76,197,121,155,79
head,10_00694.jpg,76,76,196,120,155,79
head,10_00695.jpg,76,76,196,120,156,80
head,10_00696.jpg,76,76,196,120,155,79
head,10_00697.jpg,76,76,196,120,155,79
head,10_00698.jpg,76,76,195,119,158,82
head,10_00699.jpg,76,76,195,119,160,84
head,10_00700.jpg,76,76,195,119,158,82
head,10_00701.jpg,76,76,196,120,157,81
head,10_00702.jpg,76,76,196,120,156,80
head,10_00703.jpg,76,76,196,120,156,80
head,10_00704.jpg,76,76,197,121,158,82
head,10_00705.jpg,76,76,197,121,154,78
head,10_00706.jpg,76,76,197,121,158,82
head,10_00707.jpg,76,76,198,122,157,81
head,10_00708.jpg,76,76,198,122,159,83
head,10_00709.jpg,76,76,199,123,157,81
head,10_00710.jpg,76,76,199,123,156,80
head,10_00724.jpg,76,76,157,81,177,101
head,10_00725.jpg,76,76,150,74,179,103
head,10_00726.jpg,76,76,144,68,180,104
head,10_00727.jpg,76,76,141,65,181,105
head,10_00728.jpg,76,76,138,62,181,105
head,10_00729.jpg,76,76,138,62,181,105
head,10_00730.jpg,76,76,138,62,179,103
head,10_00731.jpg,76,76,139,63,178,102
head,10_00735.jpg,76,76,156,80,172,96
head,10_00736.jpg,76,76,162,86,170,94
head,10_00737.jpg,76,76,167,91,168,92
head,10_00738.jpg,76,76,173,97,165,89
head,10_00739.jpg,76,76,179,103,163,87
head,10_00740.jpg,76,76,186,110,162,86
head,10_00745.jpg,76,76,216,140,169,93
head,10_00746.jpg,76,76,221,145,170,94
head,10_00747.jpg,76,76,225,149,170,94
head,10_00748.jpg,76,76,229,153,171,95
head,10_00749.jpg,76,76,235,159,171,95
head,10_00750.jpg,76,76,241,165,171,95
head,10_00751.jpg,76,76,247,171,171,95
head,10_00752.jpg,76,76,251,175,172,96
head,10_00753.jpg,76,76,255,179,169,93
head,10_00754.jpg,76,76,258,182,168,92
head,10_00755.jpg,76,76,259,183,162,86
head,10_00756.jpg,76,76,259,183,156,80
head,10_00757.jpg,76,76,257,181,153,77
head,10_00758.jpg,76,76,255,179,149,73
head,10_00759.jpg,76,76,252,176,146,70
head,10_00786.jpg,76,76,183,107,165,89
head,10_00787.jpg,76,76,176,100,171,95
head,10_00788.jpg,76,76,170,94,176,100
head,10_00789.jpg,76,76,166,90,181,105
head,10_00790.jpg,76,76,163,87,181,105
head,10_00791.jpg,76,76,160,84,182,106
head,10_00807.jpg,76,76,170,94,144,68
head,10_00808.jpg,76,76,171,95,147,71
head,10_00809.jpg,76,76,173,97,151,75
head,10_00810.jpg,76,76,178,102,156,80
head,10_00811.jpg,76,76,181,105,158,82
head,10_00812.jpg,76,76,183,107,160,84
head,10_00813.jpg,76,76,186,110,160,84
head,10_00814.jpg,76,76,186,110,163,87
head,10_00815.jpg,76,76,183,107,162,86
head,10_00816.jpg,76,76,178,102,161,85
head,10_00827.jpg,76,76,167,91,147,71
head,10_00828.jpg,76,76,169,93,149,73
head,10_00829.jpg,76,76,173,97,155,79
head,10_00830.jpg,76,76,179,103,158,82
head,10_00831.jpg,76,76,186,110,162,86
head,10_00832.jpg,76,76,193,117,164,88
head,10_00833.jpg,76,76,201,125,165,89
head,10_00834.jpg,76,76,207,131,168,92
head,10_00835.jpg,76,76,211,135,170,94
head,10_00836.jpg,76,76,210,134,171,95
head,10_00837.jpg,76,76,205,129,169,93
head,10_00846.jpg,76,76,156,80,145,69
head,10_00847.jpg,76,76,156,80,145,69
head,10_00848.jpg,76,76,160,84,150,74
head,10_00849.jpg,76,76,167,91,156,80
head,10_00850.jpg,76,76,175,99,158,82
head,10_00851.jpg,76,76,184,108,165,89
head,10_00852.jpg,76,76,195,119,171,95
head,10_00853.jpg,76,76,205,129,174,98
head,10_00856.jpg,76,76,219,143,181,105
head,10_00857.jpg,76,76,218,142,176,100
head,10_00858.jpg,76,76,214,138,174,98
head,10_00859.jpg,76,76,211,135,173,97
head,10_00860.jpg,76,76,205,129,172,96
head,10_00861.jpg,76,76,202,126,171,95
head,10_00862.jpg,76,76,200,124,171,95
head,10_00863.jpg,76,76,201,125,171,95
head,10_00864.jpg,76,76,205,129,169,93
head,10_00865.jpg,76,76,214,138,168,92
head,10_00866.jpg,76,76,225,149,167,91
head,10_00867.jpg,76,76,234,158,161,85
head,10_00868.jpg,76,76,240,164,158,82
head,10_00869.jpg,76,76,244,168,154,78
head,10_00870.jpg,76,76,243,167,152,76
head,10_00871.jpg,76,76,243,167,148,72
head,10_00875.jpg,76,76,239,163,140,64
head,10_00876.jpg,76,76,236,160,143,67
head,10_00877.jpg,76,76,234,158,143,67
head,10_00878.jpg,76,76,231,155,147,71
head,10_00879.jpg,76,76,228,152,150,74
head,10_00880.jpg,76,76,225,149,159,83
head,10_00881.jpg,76,76,220,144,162,86
head,10_00885.jpg,76,76,193,117,167,91
head,10_00886.jpg,76,76,186,110,167,91
head,10_00887.jpg,76,76,181,105,167,91
head,10_00888.jpg,76,76,178,102,166,90
head,10_00889.jpg,76,76,179,103,169,93
head,10_00904.jpg,76,76,252,176,157,81
head,10_00905.jpg,76,76,247,171,169,93
head,10_00906.jpg,76,76,243,167,180,104
head,10_00907.jpg,76,76,236,160,191,115
head,10_00908.jpg,76,76,228,152,199,123
head,10_00909.jpg,76,76,217,141,205,129
head,10_00910.jpg,76,76,207,131,210,134
head,10_00911.jpg,76,76,199,123,208,132
head,10_00912.jpg,76,76,192,116,205,129
head,10_00915.jpg,76,76,189,113,193,117
head,10_00916.jpg,76,76,193,117,187,111
head,10_00917.jpg,76,76,197,121,183,107
head,10_00918.jpg,76,76,200,124,178,102
head,10_00919.jpg,76,76,201,125,177,101
head,10_00920.jpg,76,76,197,121,174,98
head,10_00921.jpg,76,76,188,112,173,97
head,10_00922.jpg,76,76,179,103,172,96
head,10_00923.jpg,76,76,167,91,169,93
head,10_00924.jpg,76,76,158,82,165,89
head,10_00925.jpg,76,76,152,76,163,87
head,10_00926.jpg,76,76,150,74,162,86
head,10_00927.jpg,76,76,150,74,161,85
head,10_00928.jpg,76,76,152,76,159,83
head,10_00929.jpg,76,76,156,80,160,84
head,10_00930.jpg,76,76,162,86,160,84
head,10_00931.jpg,76,76,169,93,163,87
head,10_00932.jpg,76,76,175,99,165,89
head,10_00933.jpg,76,76,182,106,168,92
head,10_00934.jpg,76,76,187,111,172,96
head,10_00935.jpg,76,76,192,116,177,101
head,10_00936.jpg,76,76,197,121,182,106
head,10_00937.jpg,76,76,203,127,184,108
head,10_00938.jpg,76,76,210,134,178,102
head,10_00939.jpg,76,76,218,142,177,101
head,10_00940.jpg,76,76,226,150,174,98
head,10_00941.jpg,76,76,231,155,173,97
head,10_00942.jpg,76,76,236,160,170,94
head,10_00943.jpg,76,76,237,161,171,95
head,10_00944.jpg,76,76,236,160,171,95
head,10_00945.jpg,76,76,229,153,174,98
head,10_00946.jpg,76,76,217,141,176,100
head,10_00947.jpg,76,76,199,123,174,98
head,10_00948.jpg,76,76,182,106,170,94
head,10_00949.jpg,76,76,168,92,163,87
head,10_00950.jpg,76,76,160,84,157,81
head,10_00951.jpg,76,76,154,78,159,83
head,10_00957.jpg,76,76,157,81,140,64
head,10_00958.jpg,76,76,159,83,139,63
head,10_00959.jpg,76,76,157,81,138,62
head,10_00960.jpg,76,76,155,79,141,65
head,10_00961.jpg,76,76,149,73,140,64
head,10_00980.jpg,76,76,187,111,177,101
head,10_00981.jpg,76,76,193,117,179,103
head,10_00982.jpg,76,76,199,123,181,105
head,10_00983.jpg,76,76,206,130,178,102
head,10_00984.jpg,76,76,213,137,175,99
head,10_00985.jpg,76,76,218,142,176,100
head,10_00986.jpg,76,76,221,145,174,98
head,10_00987.jpg,76,76,223,147,173,97
head,10_00988.jpg,76,76,221,145,170,94
head,10_00989.jpg,76,76,218,142,171,95
head,10_00990.jpg,76,76,213,137,171,95
head,10_00991.jpg,76,76,205,129,172,96
head,10_00992.jpg,76,76,198,122,171,95
head,10_00993.jpg,76,76,191,115,174,98
head,10_00994.jpg,76,76,186,110,178,102
head,10_00995.jpg,76,76,184,108,179,103
head,10_00996.jpg,76,76,183,107,180,104
head,10_00997.jpg,76,76,185,109,181,105
head,10_00998.jpg,76,76,190,114,181,105
head,10_00999.jpg,76,76,196,120,182,106
head,10_01000.jpg,76,76,204,128,177,101
head,10_01001.jpg,76,76,211,135,169,93
head,10_01002.jpg,76,76,215,139,165,89
head,10_01003.jpg,76,76,218,142,163,87
head,10_01004.jpg,76,76,220,144,165,89
head,10_01005.jpg,76,76,221,145,168,92
head,10_01006.jpg,76,76,220,144,167,91
head,10_01007.jpg,76,76,218,142,170,94
head,10_01008.jpg,76,76,216,140,171,95
head,10_01009.jpg,76,76,210,134,174,98
head,10_01010.jpg,76,76,204,128,175,99
head,10_01011.jpg,76,76,198,122,173,97
head,10_01012.jpg,76,76,193,117,173,97
head,10_01013.jpg,76,76,188,112,175,99
head,10_01014.jpg,76,76,183,107,176,100
head,10_01015.jpg,76,76,179,103,179,103
head,10_01016.jpg,76,76,176,100,180,104
head,10_01017.jpg,76,76,173,97,181,105
head,10_01018.jpg,76,76,171,95,184,108
head,10_01019.jpg,76,76,171,95,192,116
head,10_01020.jpg,76,76,171,95,195,119
head,10_01021.jpg,76,76,173,97,197,121
head,10_01022.jpg,76,76,175,99,197,121
head,10_01023.jpg,76,76,179,103,200,124
head,10_01024.jpg,76,76,185,109,196,120
head,10_01049.jpg,76,76,147,71,177,101
head,10_01050.jpg,76,76,139,63,172,96
head,10_01057.jpg,76,76,120,44,163,87
head,10_01058.jpg,76,76,127,51,154,78
head,10_01075.jpg,76,76,185,109,159,83
head,10_01076.jpg,76,76,197,121,160,84
head,10_01078.jpg,76,76,205,129,166,90
head,10_01079.jpg,76,76,206,130,166,90
head,10_01093.jpg,76,76,213,137,172,96
head,10_01094.jpg,76,76,214,138,172,96
head,10_01095.jpg,76,76,216,140,169,93
head,10_01096.jpg,76,76,217,141,168,92
head,10_01097.jpg,76,76,217,141,167,91
head,10_01098.jpg,76,76,217,141,170,94
head,10_01099.jpg,76,76,215,139,173,97
head,10_01100.jpg,76,76,213,137,173,97
head,10_01101.jpg,76,76,212,136,175,99
head,10_01102.jpg,76,76,210,134,176,100
head,10_01103.jpg,76,76,210,134,177,101
head,10_01104.jpg,76,76,211,135,177,101
head,10_01105.jpg,76,76,212,136,174,98
head,10_01106.jpg,76,76,214,138,173,97
head,10_01107.jpg,76,76,214,138,175,99
head,10_01108.jpg,76,76,215,139,173,97
head,10_01109.jpg,76,76,217,141,175,99
head,10_01110.jpg,76,76,218,142,178,102
head,10_01111.jpg,76,76,218,142,182,106
head,10_01112.jpg,76,76,216,140,187,111
head,10_01113.jpg,76,76,213,137,189,113
head,10_01114.jpg,76,76,209,133,193,117
head,10_01115.jpg,76,76,204,128,199,123
head,10_01116.jpg,76,76,202,126,198,122
head,10_01117.jpg,76,76,202,126,194,118
head,10_01119.jpg,76,76,211,135,185,109
head,10_01120.jpg,76,76,210,134,170,94
head,10_01121.jpg,76,76,209,133,162,86
head,10_01122.jpg,76,76,209,133,161,85
head,10_01123.jpg,76,76,210,134,161,85
head,10_01124.jpg,76,76,208,132,164,88
head,10_01125.jpg,76,76,204,128,168,92
head,10_01126.jpg,76,76,202,126,176,100
head,10_01127.jpg,76,76,201,125,179,103
head,10_01131.jpg,76,76,207,131,167,91
head,10_01132.jpg,76,76,206,130,166,90
head,10_01133.jpg,76,76,205,129,166,90
head,10_01134.jpg,76,76,205,129,164,88
head,10_01135.jpg,76,76,204,128,165,89
head,10_01148.jpg,76,76,204,128,158,82
head,10_01149.jpg,76,76,205,129,160,84
head,10_01160.jpg,76,76,205,129,165,89
head,10_01161.jpg,76,76,201,125,166,90
head,10_01162.jpg,76,76,197,121,166,90
head,10_01168.jpg,76,76,195,119,166,90
head,10_01178.jpg,76,76,216,140,173,97
head,10_01180.jpg,76,76,206,130,184,108
head,10_01187.jpg,76,76,198,122,182,106
head,10_01188.jpg,76,76,192,116,183,107
head,10_01200.jpg,76,76,145,69,138,62
head,10_01201.jpg,76,76,141,65,135,59
head,10_01202.jpg,76,76,138,62,134,58
head,10_01203.jpg,76,76,142,66,131,55
head,10_01204.jpg,76,76,147,71,130,54
head,10_01205.jpg,76,76,154,78,125,49
head,10_01206.jpg,76,76,165,89,119,43
head,10_01207.jpg,76,76,177,101,117,41
head,10_01208.jpg,76,76,189,113,121,45
head,10_01209.jpg,76,76,198,122,122,46
head,10_01210.jpg,76,76,208,132,120,44
head,10_01240.jpg,76,76,188,112,181,105
head,10_01241.jpg,76,76,186,110,181,105
head,10_01242.jpg,76,76,186,110,179,103
head,10_01243.jpg,76,76,188,112,178,102
head,10_01246.jpg,76,76,196,120,170,94
head,10_01247.jpg,76,76,201,125,171,95
head,10_01248.jpg,76,76,204,128,171,95
head,10_01249.jpg,76,76,206,130,171,95
head,10_01250.jpg,76,76,207,131,171,95
head,10_01251.jpg,76,76,207,131,169,93
head,10_01252.jpg,76,76,208,132,167,91
head,10_01253.jpg,76,76,207,131,167,91
head,10_01254.jpg,76,76,206,130,166,90
head,10_01255.jpg,76,76,204,128,161,85
head,10_01256.jpg,76,76,202,126,158,82
head,10_01257.jpg,76,76,200,124,162,86
head,10_01258.jpg,76,76,199,123,159,83
head,10_01259.jpg,76,76,198,122,157,81
head,10_01260.jpg,76,76,198,122,159,83
head,10_01261.jpg,76,76,198,122,157,81
head,10_01262.jpg,76,76,197,121,156,80
head,10_01263.jpg,76,76,197,121,155,79
head,10_01264.jpg,76,76,197,121,158,82
head,10_01265.jpg,76,76,197,121,157,81
head,10_01266.jpg,76,76,198,122,161,85
head,10_01267.jpg,76,76,199,123,164,88
head,10_01268.jpg,76,76,200,124,165,89
head,10_01269.jpg,76,76,200,124,165,89
head,10_01270.jpg,76,76,201,125,165,89
head,10_01271.jpg,76,76,201,125,165,89
head,10_01272.jpg,76,76,202,126,166,90
head,10_01282.jpg,76,76,195,119,151,75
head,10_01283.jpg,76,76,195,119,151,75
head,10_01284.jpg,76,76,196,120,151,75
head,10_01285.jpg,76,76,196,120,148,72
head,10_01286.jpg,76,76,196,120,149,73
head,10_01287.jpg,76,76,196,120,150,74
head,10_01288.jpg,76,76,195,119,150,74
head,10_01289.jpg,76,76,195,119,150,74
head,10_01290.jpg,76,76,195,119,150,74
head,10_01291.jpg,76,76,194,118,150,74
head,10_01292.jpg,76,76,194,118,153,77
head,10_01293.jpg,76,76,194,118,154,78
head,10_01294.jpg,76,76,193,117,155,79
head,10_01295.jpg,76,76,194,118,153,77
head,10_01296.jpg,76,76,194,118,151,75
head,10_01297.jpg,76,76,195,119,151,75
head,10_01298.jpg,76,76,196,120,153,77
head,10_01299.jpg,76,76,197,121,160,84
head,10_01300.jpg,76,76,198,122,163,87
head,10_01301.jpg,76,76,200,124,165,89
head,10_01302.jpg,76,76,203,127,171,95
head,10_01303.jpg,76,76,208,132,171,95
head,10_01304.jpg,76,76,214,138,179,103
head,10_01305.jpg,76,76,223,147,184,108
head,10_01306.jpg,76,76,233,157,191,115
head,10_01307.jpg,76,76,240,164,196,120
head,10_01308.jpg,76,76,245,169,197,121
head,10_01309.jpg,76,76,248,172,200,124
head,10_01310.jpg,76,76,249,173,201,125
head,10_01311.jpg,76,76,247,171,204,128
head,10_01312.jpg,76,76,243,167,204,128
head,10_01313.jpg,76,76,236,160,205,129
head,10_01314.jpg,76,76,233,157,189,113
head,10_01315.jpg,76,76,229,153,177,101
head,10_01316.jpg,76,76,217,141,172,96
head,10_01324.jpg,76,76,175,99,166,90
head,10_01422.jpg,76,76,189,113,139,63
head,10_01423.jpg,76,76,189,113,142,66
head,10_01424.jpg,76,76,189,113,143,67
head,10_01425.jpg,76,76,189,113,144,68
head,10_01426.jpg,76,76,189,113,144,68
head,10_01427.jpg,76,76,189,113,144,68
head,10_01428.jpg,76,76,189,113,144,68
head,10_01429.jpg,76,76,190,114,144,68
head,10_01430.jpg,76,76,189,113,144,68
head,10_01431.jpg,76,76,190,114,142,66
head,10_01432.jpg,76,76,189,113,140,64
head,10_01433.jpg,76,76,189,113,142,66
head,10_01434.jpg,76,76,189,113,143,67
head,10_01435.jpg,76,76,189,113,143,67
head,10_01436.jpg,76,76,188,112,144,68
head,10_01437.jpg,76,76,188,112,144,68
head,10_01438.jpg,76,76,188,112,144,68
head,10_01439.jpg,76,76,188,112,145,69
head,10_01440.jpg,76,76,188,112,144,68
head,10_01441.jpg,76,76,188,112,144,68
head,10_01442.jpg,76,76,188,112,144,68
head,10_01443.jpg,76,76,189,113,145,69
head,10_01444.jpg,76,76,188,112,145,69
head,10_01445.jpg,76,76,188,112,145,69
head,10_01446.jpg,76,76,188,112,142,66
head,10_01447.jpg,76,76,188,112,137,61
head,10_01448.jpg,76,76,188,112,135,59
head,10_01449.jpg,76,76,189,113,134,58
head,10_01450.jpg,76,76,189,113,133,57
head,10_01451.jpg,76,76,188,112,133,57
head,10_01452.jpg,76,76,188,112,133,57
head,10_01453.jpg,76,76,188,112,136,60
head,10_01454.jpg,76,76,187,111,137,61
head,10_01455.jpg,76,76,187,111,138,62
head,10_01456.jpg,76,76,187,111,139,63
head,10_01457.jpg,76,76,187,111,139,63
head,10_01458.jpg,76,76,187,111,138,62
head,10_01459.jpg,76,76,188,112,138,62
head,10_01460.jpg,76,76,188,112,136,60
head,10_01461.jpg,76,76,188,112,134,58
head,10_01462.jpg,76,76,188,112,137,61
head,10_01463.jpg,76,76,188,112,137,61
head,10_01464.jpg,76,76,187,111,138,62
head,10_01465.jpg,76,76,187,111,138,62
head,10_01466.jpg,76,76,187,111,138,62
head,10_01467.jpg,76,76,187,111,138,62
head,10_01468.jpg,76,76,188,112,139,63
head,10_01469.jpg,76,76,188,112,136,60
head,10_01470.jpg,76,76,187,111,138,62
head,10_01471.jpg,76,76,186,110,138,62
head,10_01472.jpg,76,76,185,109,138,62
head,10_01473.jpg,76,76,185,109,139,63
head,10_01474.jpg,76,76,185,109,139,63
head,10_01475.jpg,76,76,185,109,139,63
head,10_01476.jpg,76,76,185,109,139,63
head,10_01477.jpg,76,76,186,110,139,63
head,10_01478.jpg,76,76,186,110,139,63
head,10_01479.jpg,76,76,186,110,139,63
head,10_01480.jpg,76,76,186,110,139,63
head,10_01481.jpg,76,76,186,110,142,66
head,10_01482.jpg,76,76,186,110,148,72
head,10_01483.jpg,76,76,186,110,157,81
head,10_01484.jpg,76,76,187,111,161,85
head,10_01485.jpg,76,76,187,111,164,88
head,10_01486.jpg,76,76,188,112,165,89
head,10_01487.jpg,76,76,188,112,165,89
head,10_01488.jpg,76,76,188,112,166,90
head,10_01489.jpg,76,76,189,113,164,88
head,10_01490.jpg,76,76,190,114,162,86
head,10_01491.jpg,76,76,192,116,162,86
head,10_01492.jpg,76,76,195,119,161,85
head,10_01493.jpg,76,76,201,125,158,82
head,10_01494.jpg,76,76,207,131,154,78
head,10_01495.jpg,76,76,213,137,150,74
head,10_01496.jpg,76,76,216,140,147,71
head,10_01497.jpg,76,76,216,140,149,73
head,10_01498.jpg,76,76,212,136,149,73
head,10_01499.jpg,76,76,206,130,150,74
head,10_01500.jpg,76,76,198,122,147,71
head,10_01583.jpg,76,76,190,114,158,82
head,10_01584.jpg,76,76,190,114,159,83
head,10_01585.jpg,76,76,190,114,160,84
head,10_01594.jpg,76,76,192,116,162,86
head,10_01595.jpg,76,76,192,116,162,86
head,10_01596.jpg,76,76,193,117,161,85
head,10_01606.jpg,76,76,206,130,152,76
head,10_01607.jpg,76,76,206,130,148,72
head,10_01608.jpg,76,76,206,130,149,73
head,10_01609.jpg,76,76,207,131,147,71
head,10_01610.jpg,76,76,206,130,149,73
head,10_01611.jpg,76,76,204,128,149,73
head,10_01612.jpg,76,76,203,127,150,74
head,10_01613.jpg,76,76,202,126,155,79
head,10_01614.jpg,76,76,201,125,155,79
head,10_01615.jpg,76,76,199,123,158,82
head,10_01616.jpg,76,76,196,120,154,78
head,10_01617.jpg,76,76,190,114,152,76
head,10_01618.jpg,76,76,183,107,151,75
head,10_01619.jpg,76,76,178,102,151,75
head,10_01620.jpg,76,76,174,98,153,77
head,10_01621.jpg,76,76,171,95,154,78
head,10_01622.jpg,76,76,169,93,155,79
head,10_01623.jpg,76,76,168,92,159,83
head,10_01624.jpg,76,76,167,91,160,84
head,10_01627.jpg,76,76,166,90,161,85
head,10_01628.jpg,76,76,167,91,158,82
head,10_01629.jpg,76,76,167,91,154,78
head,10_01676.jpg,76,76,190,114,151,75
head,10_01677.jpg,76,76,195,119,156,80
head,10_01678.jpg,76,76,200,124,160,84
head,10_01772.jpg,76,76,191,115,144,68
head,10_01773.jpg,76,76,191,115,144,68
head,10_01774.jpg,76,76,191,115,145,69
head,10_01775.jpg,76,76,190,114,144,68
head,10_01776.jpg,76,76,190,114,144,68
head,10_01777.jpg,76,76,190,114,144,68
head,10_01778.jpg,76,76,190,114,144,68
head,10_01779.jpg,76,76,190,114,144,68
head,10_01780.jpg,76,76,191,115,144,68
head,10_01781.jpg,76,76,191,115,144,68
head,10_01782.jpg,76,76,191,115,144,68
head,10_01783.jpg,76,76,192,116,144,68
head,10_01784.jpg,76,76,192,116,144,68
head,10_01785.jpg,76,76,191,115,141,65
head,10_01786.jpg,76,76,191,115,140,64
